Table with column headers in rows 3 and 4,,,,
StateFipsCode,CountyFipsCode,PostalCode,Name,PovertyEstimate
28,115,MS,Pontotoc County,"5,086"
28,117,MS,Prentiss County,"4,005"
28,119,MS,Quitman County,"1,981"
28,121,MS,Rankin County,"16,460"
28,123,MS,Scott County,"5,235"
28,125,MS,Sharkey County,"1,274"
28,127,MS,Simpson County,"5,409"
28,129,MS,Smith County,"2,394"
28,131,MS,Stone County,"2,898"
28,133,MS,Sunflower County,"8,186"
28,135,MS,Tallahatchie County,"3,418"
28,137,MS,Tate County,"4,067"
28,139,MS,Tippah County,"4,049"
28,141,MS,Tishomingo County,"2,894"
28,143,MS,Tunica County,"2,540"
28,145,MS,Union County,"3,894"
28,147,MS,Walthall County,"3,260"
28,149,MS,Warren County,"8,915"
28,151,MS,Washington County,"12,081"
28,153,MS,Wayne County,"4,418"
28,155,MS,Webster County,"1,635"
28,157,MS,Wilkinson County,"2,349"
28,159,MS,Winston County,"3,810"
28,161,MS,Yalobusha County,"2,733"
28,163,MS,Yazoo County,"6,876"
29,000,MO,Missouri,"765,097"
29,001,MO,Adair County,"5,348"
29,003,MO,Andrew County,"1,543"
29,005,MO,Atchison County,644
29,007,MO,Audrain County,"3,816"
29,009,MO,Barry County,"6,536"
29,011,MO,Barton County,"1,785"
29,013,MO,Bates County,"2,162"
29,015,MO,Benton County,"3,080"
29,017,MO,Bollinger County,"1,572"
29,019,MO,Boone County,"29,264"
29,021,MO,Buchanan County,"14,831"
29,023,MO,Butler County,"8,210"
29,025,MO,Caldwell County,"1,152"
29,027,MO,Callaway County,"4,312"
29,029,MO,Camden County,"5,681"
29,031,MO,Cape Girardeau County,"9,666"
29,033,MO,Carroll County,"1,001"
29,035,MO,Carter County,"1,077"
29,037,MO,Cass County,"7,893"
29,039,MO,Cedar County,"2,598"
29,041,MO,Chariton County,848
29,043,MO,Christian County,"7,564"
29,045,MO,Clark County,864
29,047,MO,Clay County,"20,470"
29,049,MO,Clinton County,"2,104"
29,051,MO,Cole County,"8,479"
29,053,MO,Cooper County,"2,026"
29,055,MO,Crawford County,"3,565"
29,057,MO,Dade County,"1,134"
29,059,MO,Dallas County,"2,844"
29,061,MO,Daviess County,"1,059"
29,063,MO,DeKalb County,"1,234"
29,065,MO,Dent County,"2,343"
29,067,MO,Douglas County,"2,381"
29,069,MO,Dunklin County,"6,029"
29,071,MO,Franklin County,"9,966"
29,073,MO,Gasconade County,"1,648"
29,075,MO,Gentry County,854
29,077,MO,Greene County,"38,292"
29,079,MO,Grundy County,"1,562"
29,081,MO,Harrison County,"1,214"
29,083,MO,Henry County,"3,189"
29,085,MO,Hickory County,"1,546"
29,087,MO,Holt County,576
29,089,MO,Howard County,"1,152"
29,091,MO,Howell County,"7,236"
29,093,MO,Iron County,"1,713"
29,095,MO,Jackson County,"92,796"
29,097,MO,Jasper County,"20,272"
29,099,MO,Jefferson County,"19,654"
29,101,MO,Johnson County,"5,895"
29,103,MO,Knox County,642
29,105,MO,Laclede County,"5,599"
29,107,MO,Lafayette County,"3,372"
29,109,MO,Lawrence County,"5,485"
29,111,MO,Lewis County,"1,383"
29,113,MO,Lincoln County,"5,657"
29,115,MO,Linn County,"1,716"
29,117,MO,Livingston County,"1,867"
29,119,MO,McDonald County,"4,129"
29,121,MO,Macon County,"2,042"
29,123,MO,Madison County,"1,727"
29,125,MO,Maries County,941
29,127,MO,Marion County,"3,760"
29,129,MO,Mercer County,448
29,131,MO,Miller County,"3,696"
29,133,MO,Mississippi County,"2,593"
29,135,MO,Moniteau County,"1,658"
29,137,MO,Monroe County,"1,288"
29,139,MO,Montgomery County,"1,460"
29,141,MO,Morgan County,"3,710"
29,143,MO,New Madrid County,"3,467"
29,145,MO,Newton County,"8,784"
29,147,MO,Nodaway County,"2,725"
29,149,MO,Oregon County,"1,807"
29,151,MO,Osage County,"1,093"
29,153,MO,Ozark County,"1,780"
29,155,MO,Pemiscot County,"3,568"
29,157,MO,Perry County,"1,890"
29,159,MO,Pettis County,"6,810"
29,161,MO,Phelps County,"7,607"
29,163,MO,Pike County,"2,692"
29,165,MO,Platte County,"7,464"
29,167,MO,Polk County,"4,694"
29,169,MO,Pulaski County,"5,522"
29,171,MO,Putnam County,669
29,173,MO,Ralls County,"1,006"
29,175,MO,Randolph County,"3,439"
29,177,MO,Ray County,"2,361"
29,179,MO,Reynolds County,984
29,181,MO,Ripley County,"2,457"
29,183,MO,St. Charles County,"21,239"
29,185,MO,St. Clair County,"1,675"
29,186,MO,Ste. Genevieve County,"1,885"
29,187,MO,St. Francois County,"11,027"
29,189,MO,St. Louis County,"102,288"
29,195,MO,Saline County,"3,004"
29,197,MO,Schuyler County,518
29,199,MO,Scotland County,653
29,201,MO,Scott County,"5,909"
29,203,MO,Shannon County,"1,517"
29,205,MO,Shelby County,827
29,207,MO,Stoddard County,"5,028"
29,209,MO,Stone County,"4,554"
29,211,MO,Sullivan County,943
29,213,MO,Taney County,"8,531"
29,215,MO,Texas County,"5,146"
29,217,MO,Vernon County,"3,648"
29,219,MO,Warren County,"2,850"
29,221,MO,Washington County,"4,355"
29,223,MO,Wayne County,"2,157"
29,225,MO,Webster County,"5,857"
29,227,MO,Worth County,271
29,229,MO,Wright County,"3,636"
29,510,MO,St. Louis city,"60,908"
30,000,MT,Montana,"129,910"
30,001,MT,Beaverhead County,"1,158"
30,003,MT,Big Horn County,"3,293"
30,005,MT,Blaine County,"1,302"
30,007,MT,Broadwater County,620
30,009,MT,Carbon County,998
30,011,MT,Carter County,185
30,013,MT,Cascade County,"10,709"
30,015,MT,Chouteau County,843
30,017,MT,Custer County,"1,513"
30,019,MT,Daniels County,184
30,021,MT,Dawson County,940
30,023,MT,Deer Lodge County,"1,292"
30,025,MT,Fallon County,266
30,027,MT,Fergus County,"1,359"
30,029,MT,Flathead County,"10,183"
30,031,MT,Gallatin County,"10,517"
30,033,MT,Garfield County,179
30,035,MT,Glacier County,"3,331"
30,037,MT,Golden Valley County,134
30,039,MT,Granite County,389
30,041,MT,Hill County,"2,670"
30,043,MT,Jefferson County,913
30,045,MT,Judith Basin County,308
30,047,MT,Lake County,"5,450"
30,049,MT,Lewis and Clark County,"6,389"
30,051,MT,Liberty County,303
30,053,MT,Lincoln County,"3,409"
30,055,MT,McCone County,236
30,057,MT,Madison County,808
30,059,MT,Meagher County,292
30,061,MT,Mineral County,683
30,063,MT,Missoula County,"15,043"
30,065,MT,Musselshell County,766
30,067,MT,Park County,"1,717"
30,069,MT,Petroleum County,67
30,071,MT,Phillips County,600
30,073,MT,Pondera County,990
30,075,MT,Powder River County,184
30,077,MT,Powell County,891
30,079,MT,Prairie County,146
30,081,MT,Ravalli County,"4,323"
30,083,MT,Richland County,"1,022"
30,085,MT,Roosevelt County,"2,692"
30,087,MT,Rosebud County,"1,419"
30,089,MT,Sanders County,"1,883"
30,091,MT,Sheridan County,409
30,093,MT,Silver Bow County,"4,471"
30,095,MT,Stillwater County,731
30,097,MT,Sweet Grass County,356
30,099,MT,Teton County,765
30,101,MT,Toole County,641
30,103,MT,Treasure County,93
30,105,MT,Valley County,877
30,107,MT,Wheatland County,346
30,109,MT,Wibaux County,101
30,111,MT,Yellowstone County,"18,523"
31,000,NE,Nebraska,"201,627"
31,001,NE,Adams County,"3,501"
31,003,NE,Antelope County,625
31,005,NE,Arthur County,57
31,007,NE,Banner County,71
31,009,NE,Blaine County,63
31,011,NE,Boone County,506
31,013,NE,Box Butte County,"1,176"
31,015,NE,Boyd County,248
31,017,NE,Brown County,315
31,019,NE,Buffalo County,"5,163"
31,021,NE,Burt County,661
31,023,NE,Butler County,686
31,025,NE,Cass County,"1,708"
31,027,NE,Cedar County,652
31,029,NE,Chase County,330
31,031,NE,Cherry County,601
31,033,NE,Cheyenne County,"1,127"
31,035,NE,Clay County,595
31,037,NE,Colfax County,861
31,039,NE,Cuming County,758
31,041,NE,Custer County,"1,100"
31,043,NE,Dakota County,"2,181"
31,045,NE,Dawes County,"1,144"
31,047,NE,Dawson County,"2,528"
31,049,NE,Deuel County,207
31,051,NE,Dixon County,438
31,053,NE,Dodge County,"3,817"
31,055,NE,Douglas County,"67,277"
31,057,NE,Dundy County,225
31,059,NE,Fillmore County,478
31,061,NE,Franklin County,375
31,063,NE,Frontier County,293
31,065,NE,Furnas County,540
31,067,NE,Gage County,"2,556"
31,069,NE,Garden County,274
31,071,NE,Garfield County,203
31,073,NE,Gosper County,155
31,075,NE,Grant County,58
31,077,NE,Greeley County,277
31,079,NE,Hall County,"7,341"
31,081,NE,Hamilton County,618
31,083,NE,Harlan County,296
31,085,NE,Hayes County,118
31,087,NE,Hitchcock County,339
31,089,NE,Holt County,"1,081"
31,091,NE,Hooker County,50
31,093,NE,Howard County,525
31,095,NE,Jefferson County,686
31,097,NE,Johnson County,564
31,099,NE,Kearney County,509
31,101,NE,Keith County,951
31,103,NE,Keya Paha County,152
31,105,NE,Kimball County,401
31,107,NE,Knox County,"1,009"
31,109,NE,Lancaster County,"37,132"
31,111,NE,Lincoln County,"3,729"
31,113,NE,Logan County,68
31,115,NE,Loup County,94
31,117,NE,McPherson County,43
31,119,NE,Madison County,"3,316"
31,121,NE,Merrick County,678
31,123,NE,Morrill County,610
31,125,NE,Nance County,348
31,127,NE,Nemaha County,754
31,129,NE,Nuckolls County,398
31,131,NE,Otoe County,"1,458"
31,133,NE,Pawnee County,312
31,135,NE,Perkins County,264
31,137,NE,Phelps County,768
31,139,NE,Pierce County,726
31,141,NE,Platte County,"2,619"
31,143,NE,Polk County,338
31,145,NE,Red Willow County,"1,120"
31,147,NE,Richardson County,866
31,149,NE,Rock County,175
31,151,NE,Saline County,"1,343"
31,153,NE,Sarpy County,"10,533"
31,155,NE,Saunders County,"1,626"
31,157,NE,Scotts Bluff County,"4,773"
31,159,NE,Seward County,"1,281"
31,161,NE,Sheridan County,664
31,163,NE,Sherman County,323
31,165,NE,Sioux County,177
31,167,NE,Stanton County,412
31,169,NE,Thayer County,431
31,171,NE,Thomas County,79
31,173,NE,Thurston County,"1,247"
31,175,NE,Valley County,462
31,177,NE,Washington County,"1,303"
31,179,NE,Wayne County,"1,081"
31,181,NE,Webster County,376
31,183,NE,Wheeler County,89
31,185,NE,York County,"1,143"
32,000,NV,Nevada,"433,095"
32,001,NV,Churchill County,"2,636"
32,003,NV,Clark County,"341,367"
32,005,NV,Douglas County,"3,991"
32,007,NV,Elko County,"5,156"
32,009,NV,Esmeralda County,108
32,011,NV,Eureka County,190
32,013,NV,Humboldt County,"1,856"
32,015,NV,Lander County,636
32,017,NV,Lincoln County,604
32,019,NV,Lyon County,"5,682"
32,021,NV,Mineral County,791
32,023,NV,Nye County,"7,809"
32,027,NV,Pershing County,919
32,029,NV,Storey County,290
32,031,NV,Washoe County,"53,423"
32,033,NV,White Pine County,"1,042"
32,510,NV,Carson City,"6,597"
33,000,NH,New Hampshire,"99,562"
33,001,NH,Belknap County,"4,840"
33,003,NH,Carroll County,"4,039"
33,005,NH,Cheshire County,"7,283"
33,007,NH,Coos County,"3,650"
33,009,NH,Grafton County,"7,288"
33,011,NH,Hillsborough County,"30,217"
33,013,NH,Merrimack County,"12,908"
33,015,NH,Rockingham County,"14,449"
33,017,NH,Strafford County,"10,959"
33,019,NH,Sullivan County,"3,930"
34,000,NJ,New Jersey,"925,852"
34,001,NJ,Atlantic County,"40,786"
34,003,NJ,Bergen County,"70,847"
34,005,NJ,Burlington County,"34,379"
34,007,NJ,Camden County,"62,053"
34,009,NJ,Cape May County,"8,437"
34,011,NJ,Cumberland County,"20,814"
34,013,NJ,Essex County,"126,387"
34,015,NJ,Gloucester County,"23,243"
34,017,NJ,Hudson County,"109,996"
34,019,NJ,Hunterdon County,"5,115"
34,021,NJ,Mercer County,"38,024"
34,023,NJ,Middlesex County,"67,146"
34,025,NJ,Monmouth County,"47,491"
34,027,NJ,Morris County,"28,395"
34,029,NJ,Ocean County,"73,139"
34,031,NJ,Passaic County,"71,951"
34,033,NJ,Salem County,"7,684"
34,035,NJ,Somerset County,"18,705"
34,037,NJ,Sussex County,"8,765"
34,039,NJ,Union County,"52,354"
34,041,NJ,Warren County,"10,140"
35,000,NM,New Mexico,"367,050"
35,001,NM,Bernalillo County,"100,775"
35,003,NM,Catron County,737
35,005,NM,Chaves County,"17,372"
35,006,NM,Cibola County,"6,514"
35,007,NM,Colfax County,"2,245"
35,009,NM,Curry County,"8,797"
35,011,NM,DeBaca County,327
35,013,NM,Dona Ana County,"41,993"
35,015,NM,Eddy County,"8,329"
35,017,NM,Grant County,"5,090"
35,019,NM,Guadalupe County,999
35,021,NM,Harding County,111
35,023,NM,Hidalgo County,964
35,025,NM,Lea County,"13,332"
35,027,NM,Lincoln County,"3,723"
35,028,NM,Los Alamos County,719
35,029,NM,Luna County,"6,882"
35,031,NM,McKinley County,"21,535"
35,033,NM,Mora County,916
35,035,NM,Otero County,"13,201"
35,037,NM,Quay County,"1,918"
35,039,NM,Rio Arriba County,"8,138"
35,041,NM,Roosevelt County,"3,775"
35,043,NM,Sandoval County,"14,144"
35,045,NM,San Juan County,"29,043"
35,047,NM,San Miguel County,"5,597"
35,049,NM,Santa Fe County,"18,790"
35,051,NM,Sierra County,"3,001"
35,053,NM,Socorro County,"3,504"
35,055,NM,Taos County,"6,387"
35,057,NM,Torrance County,"3,334"
35,059,NM,Union County,670
35,061,NM,Valencia County,"14,188"
36,000,NY,New York,"2,703,053"
36,001,NY,Albany County,"35,631"
36,003,NY,Allegany County,"6,110"
36,005,NY,Bronx County,"366,448"
36,007,NY,Broome County,"26,337"
36,009,NY,Cattaraugus County,"11,919"
36,011,NY,Cayuga County,"10,696"
36,013,NY,Chautauqua County,"20,925"
36,015,NY,Chemung County,"11,843"
36,017,NY,Chenango County,"6,086"
36,019,NY,Clinton County,"11,090"
36,021,NY,Columbia County,"6,333"
36,023,NY,Cortland County,"4,710"
36,025,NY,Delaware County,"6,757"
36,027,NY,Dutchess County,"27,106"
